height,fee,numberTXs,nTime,date_str,nonce,nbits,nDifficulty,average_hash_calcualtions,blockhash,targetHash
33720,0,1,1262959227,Fri 08 Jan 2010 14:00:27 GMT,140462576,486594666,1,5080592338,00000000d007ccb9fe0e6a645f27345301ebbf73cdd76831c4bfcee35b669eec,00000000d86a0000000000000000000000000000000000000000000000000000
33730,0,1,1262965906,Fri 08 Jan 2010 15:51:46 GMT,301073440,486594666,1,5080592338,0000000039dec064da8d3d9d41dbeba2ba3b7a47899e4040a55bf3b1d1643a53,00000000d86a0000000000000000000000000000000000000000000000000000
33740,0,1,1262970405,Fri 08 Jan 2010 17:06:45 GMT,197501567,486594666,1,5080592338,00000000b35d5ecd5837bf1d7e7510e365865e6db878539c5afda145f1156144,00000000d86a0000000000000000000000000000000000000000000000000000
33750,0,1,1262978835,Fri 08 Jan 2010 19:27:15 GMT,766356229,486594666,1,5080592338,000000000c63df88240cba013e474417344c4145227d97c23c015c712fade625,00000000d86a0000000000000000000000000000000000000000000000000000
33760,0,1,1262982191,Fri 08 Jan 2010 20:23:11 GMT,2440143361,486594666,1,5080592338,0000000053310e136eeead4831fde8e5ce9f4da3cd86554615b25a45ee967e4b,00000000d86a0000000000000000000000000000000000000000000000000000
33770,0,1,1262989602,Fri 08 Jan 2010 22:26:42 GMT,104543084,486594666,1,5080592338,0000000063eaf4e3b8f08a1a00e32af6c3d753269b26c6603de295d16bd8d2ad,00000000d86a0000000000000000000000000000000000000000000000000000
33780,0,1,1262994702,Fri 08 Jan 2010 23:51:42 GMT,3753881113,486594666,1,5080592338,00000000b7148fe0b3c0b9bee73eb4ae344e96c98c3d988c8a032469bbe918b8,00000000d86a0000000000000000000000000000000000000000000000000000
33790,0,1,1262998182,Sat 09 Jan 2010 00:49:42 GMT,195233944,486594666,1,5080592338,0000000044c66870ee74dc79519599909022d318f140e03425145dffece3a089,00000000d86a0000000000000000000000000000000000000000000000000000
33800,0,1,1263003723,Sat 09 Jan 2010 02:22:03 GMT,1027669,486594666,1,5080592338,000000000d30a3dab7c120ca79ce032516f9dd2f99ee161e8eaba802b9f9c83b,00000000d86a0000000000000000000000000000000000000000000000000000
33810,0,1,1263009396,Sat 09 Jan 2010 03:56:36 GMT,135231061,486594666,1,5080592338,000000002cd7fcd32929287f532333b2aaee464e6e35ebc89e1b8292e734e4da,00000000d86a0000000000000000000000000000000000000000000000000000
33820,0,1,1263013573,Sat 09 Jan 2010 05:06:13 GMT,413189215,486594666,1,5080592338,0000000039a2a18953a19cac16f8b726fb1ff7a14dfb83d981e04ccb7ccabe0e,00000000d86a0000000000000000000000000000000000000000000000000000
33830,0,1,1263018900,Sat 09 Jan 2010 06:35:00 GMT,1057815834,486594666,1,5080592338,000000007745bf56a46a567d0fc072aad11c85bcf6a636b423d9ea92e1edd5e8,00000000d86a0000000000000000000000000000000000000000000000000000
33840,0,1,1263025968,Sat 09 Jan 2010 08:32:48 GMT,370570712,486594666,1,5080592338,000000009cd7abb37f58db22eb7a37bc61a1fb579de55bf6d3d437e9c99555c5,00000000d86a0000000000000000000000000000000000000000000000000000
33850,0,1,1263034963,Sat 09 Jan 2010 11:02:43 GMT,1395836953,486594666,1,5080592338,00000000bb858a276122cfbe29de9edaa43dadb4ed9e223d9b5ecd1fa014cbef,00000000d86a0000000000000000000000000000000000000000000000000000
33860,0,1,1263040909,Sat 09 Jan 2010 12:41:49 GMT,3009954841,486594666,1,5080592338,00000000576a9ea77b29e94439ecad6d037b80aba7d35325a44bc6e9252296fa,00000000d86a0000000000000000000000000000000000000000000000000000
33870,0,1,1263046819,Sat 09 Jan 2010 14:20:19 GMT,1725635607,486594666,1,5080592338,00000000b90bd1efc67b54abff77a3688a48123727c9523e4f57434341776e3f,00000000d86a0000000000000000000000000000000000000000000000000000
33880,0,1,1263052297,Sat 09 Jan 2010 15:51:37 GMT,43557484,486594666,1,5080592338,00000000aded541d39e0abd2ff7e91c672eee4865bdaff9ebc448b1edc88a2f3,00000000d86a0000000000000000000000000000000000000000000000000000
33890,0,1,1263059607,Sat 09 Jan 2010 17:53:27 GMT,43939865,486594666,1,5080592338,00000000cf2e552a258a026fb17a7eed4314d85be3e8128aaa6ff40d9ed4c0de,00000000d86a0000000000000000000000000000000000000000000000000000
33900,0,1,1263064309,Sat 09 Jan 2010 19:11:49 GMT,200945631,486594666,1,5080592338,0000000024a17deaea0d79198447f1737df25b991c638bf4fb9a82686254dc37,00000000d86a0000000000000000000000000000000000000000000000000000
33910,0,1,1263068140,Sat 09 Jan 2010 20:15:40 GMT,128245198,486594666,1,5080592338,00000000b97b750be5b8e83fbbc842eaeec0acb5e0b0ced717158f713e8ed09c,00000000d86a0000000000000000000000000000000000000000000000000000
33920,0,1,1263074052,Sat 09 Jan 2010 21:54:12 GMT,44532889,486594666,1,5080592338,0000000079bf1b1b028b197b54bf48627f16a84cba9e25b8a287c9113f4a6084,00000000d86a0000000000000000000000000000000000000000000000000000
33930,0,1,1263078986,Sat 09 Jan 2010 23:16:26 GMT,5029770,486594666,1,5080592338,000000000d1314c9780186747377623071924032101d43d8ec980f32d79758cb,00000000d86a0000000000000000000000000000000000000000000000000000
33940,0,1,1263085426,Sun 10 Jan 2010 01:03:46 GMT,243978606,486594666,1,5080592338,000000006de9b4f37b5ae22920e080bf78266ca7be7f88a26a506e4e856fb48c,00000000d86a0000000000000000000000000000000000000000000000000000
33950,0,1,1263090071,Sun 10 Jan 2010 02:21:11 GMT,168209529,486594666,1,5080592338,000000002d7dafc48eb4cc74572462d618bdbe512fef6a4a8f23d13388e09545,00000000d86a0000000000000000000000000000000000000000000000000000
33960,0,1,1263095394,Sun 10 Jan 2010 03:49:54 GMT,2183475203,486594666,1,5080592338,000000000c13f7f8934cdd689ece035942542190a305e6c32d3ab520072257c2,00000000d86a0000000000000000000000000000000000000000000000000000
33970,0,1,1263099504,Sun 10 Jan 2010 04:58:24 GMT,30550188,486594666,1,5080592338,00000000169268ab01ddd1172005e79b42894c59b8d420a49848838b572fc418,00000000d86a0000000000000000000000000000000000000000000000000000
33980,0,1,1263103374,Sun 10 Jan 2010 06:02:54 GMT,7953209,486594666,1,5080592338,0000000044246c2e0cbeb749037f029bd8fbb062abca1d891f726e049a3b178c,00000000d86a0000000000000000000000000000000000000000000000000000
33990,0,1,1263109394,Sun 10 Jan 2010 07:43:14 GMT,445098753,486594666,1,5080592338,000000005bc5da9d576f8cca6ffa2720594d2b34934e4a64d3ca52e3ea89a2f6,00000000d86a0000000000000000000000000000000000000000000000000000
34000,0,1,1263115446,Sun 10 Jan 2010 09:24:06 GMT,184708140,486594666,1,5080592338,00000000495968d19210d3be15bd24fdc19805a0ef15026b0bb4482b04a9da3c,00000000d86a0000000000000000000000000000000000000000000000000000
34010,0,1,1263119336,Sun 10 Jan 2010 10:28:56 GMT,4599810,486594666,1,5080592338,00000000d3851ac395cbac354914ddf253b0dcc729f3107497897b84f0ac9ecf,00000000d86a0000000000000000000000000000000000000000000000000000
34020,0,1,1263122851,Sun 10 Jan 2010 11:27:31 GMT,108889380,486594666,1,5080592338,0000000068b867e64c60eba3806655a27077cd4a447d9c5b39048fbdfe7452d5,00000000d86a0000000000000000000000000000000000000000000000000000
34030,0,1,1263126011,Sun 10 Jan 2010 12:20:11 GMT,6269470,486594666,1,5080592338,000000000be195a88ec22f1020011db6389783727f817be7dd24c8bc4c999290,00000000d86a0000000000000000000000000000000000000000000000000000
34040,0,1,1263129980,Sun 10 Jan 2010 13:26:20 GMT,32649809,486594666,1,5080592338,000000007a05bbdcc6c7fccf5f846e3dd23baebfb1bad739762ed6b69c99693f,00000000d86a0000000000000000000000000000000000000000000000000000
34050,0,1,1263134290,Sun 10 Jan 2010 14:38:10 GMT,396164149,486594666,1,5080592338,000000003aec61b5848dd3cefa4cf5ed9429f0a310d88b9a49c0dd54f0821706,00000000d86a0000000000000000000000000000000000000000000000000000
34060,0,1,1263141525,Sun 10 Jan 2010 16:38:45 GMT,403279048,486594666,1,5080592338,000000002f8b1109334f387a90a925924d4f39c2f45372f8b573cb9790a2d657,00000000d86a0000000000000000000000000000000000000000000000000000
34070,0,1,1263143680,Sun 10 Jan 2010 17:14:40 GMT,63545180,486594666,1,5080592338,00000000888fd249b2e3477905399cbea6403309f4910e378bcf3e3e210d4d15,00000000d86a0000000000000000000000000000000000000000000000000000
34080,0,1,1263146303,Sun 10 Jan 2010 17:58:23 GMT,37244934,486594666,1,5080592338,0000000097a3b8918382bfb0b58265043cd4f39c228ca21f0728fc0fb8e86afe,00000000d86a0000000000000000000000000000000000000000000000000000
34090,0,1,1263149650,Sun 10 Jan 2010 18:54:10 GMT,325243202,486594666,1,5080592338,0000000052d1f6e21332d245d39b8cf6c449421c404cf893bac3ed697cbaa9df,00000000d86a0000000000000000000000000000000000000000000000000000
34100,0,1,1263157715,Sun 10 Jan 2010 21:08:35 GMT,126413430,486594666,1,5080592338,00000000c98dd47f2f714d4af2438db87c51ee658032285942289f299ec35eeb,00000000d86a0000000000000000000000000000000000000000000000000000
34110,0,1,1263162005,Sun 10 Jan 2010 22:20:05 GMT,410721563,486594666,1,5080592338,00000000ad3124551785c6d554f6e835f2fdb8896b17a22ae195b344bb35d69d,00000000d86a0000000000000000000000000000000000000000000000000000
34120,0,1,1263166245,Sun 10 Jan 2010 23:30:45 GMT,167622207,486594666,1,5080592338,0000000025bb3adf41fcb443c887038d8d46f8256512496b4d00d1423f88576d,00000000d86a0000000000000000000000000000000000000000000000000000
34130,0,1,1263171588,Mon 11 Jan 2010 00:59:48 GMT,1054900992,486594666,1,5080592338,000000002cdf1544206c0e60ba37bc21d7b5386942df94e23035774ff07ffeae,00000000d86a0000000000000000000000000000000000000000000000000000
34140,0,1,1263174497,Mon 11 Jan 2010 01:48:17 GMT,3993504532,486594666,1,5080592338,0000000053b3c4d568964c47ed05abf5eb0178d860c24dca2b0db31f3f56323f,00000000d86a0000000000000000000000000000000000000000000000000000
34150,0,1,1263183984,Mon 11 Jan 2010 04:26:24 GMT,777255477,486594666,1,5080592338,00000000c51a93c0323db0070f70d3e023b8b57f01ecc5dcf7a63c7e4860607a,00000000d86a0000000000000000000000000000000000000000000000000000
34160,0,1,1263190544,Mon 11 Jan 2010 06:15:44 GMT,3222480903,486594666,1,5080592338,000000007a0edd54b239e332c3fd2aab2b91c5801eef232ee3050aca1155e9f1,00000000d86a0000000000000000000000000000000000000000000000000000
34170,0,1,1263198000,Mon 11 Jan 2010 08:20:00 GMT,3716006934,486594666,1,5080592338,00000000c1087d571c046db0b955a0086a310a0355bdfc893a4e1b9d48bd965c,00000000d86a0000000000000000000000000000000000000000000000000000
34180,0,1,1263204335,Mon 11 Jan 2010 10:05:35 GMT,85326637,486594666,1,5080592338,000000007f0316a0c24fba2e56e4001199cc61392737366033cb6bbb59a72ec1,00000000d86a0000000000000000000000000000000000000000000000000000
34190,0,1,1263209291,Mon 11 Jan 2010 11:28:11 GMT,99367422,486594666,1,5080592338,00000000558905f379ba6e60384a90a86706e75057e34d5b2e326a77de4f726d,00000000d86a0000000000000000000000000000000000000000000000000000
34200,0,1,1263212954,Mon 11 Jan 2010 12:29:14 GMT,14188995,486594666,1,5080592338,000000006535763e5959196f59194fa16a942c863dfdd94a3389c86645a95c31,00000000d86a0000000000000000000000000000000000000000000000000000
34210,0,1,1263221542,Mon 11 Jan 2010 14:52:22 GMT,182341620,486594666,1,5080592338,00000000bf1219d71e208ada74fef000ec972ce9f3572f5f9ac98a322a4fbfbc,00000000d86a0000000000000000000000000000000000000000000000000000
34220,0,1,1263225794,Mon 11 Jan 2010 16:03:14 GMT,539755284,486594666,1,5080592338,000000000fcd333b352f0c9e29a856c7aa1a308223f53672d894aef4ada0732e,00000000d86a0000000000000000000000000000000000000000000000000000
34230,0,1,1263230581,Mon 11 Jan 2010 17:23:01 GMT,25475816,486594666,1,5080592338,00000000adfc082881eb596afaf89d4e817281fb6b364b2224f61cb48df24b93,00000000d86a0000000000000000000000000000000000000000000000000000
34240,0,1,1263235378,Mon 11 Jan 2010 18:42:58 GMT,389186306,486594666,1,5080592338,00000000c4dacc36038416e6eff104451ae9f26eb94721b68dd52cf336e6f0a1,00000000d86a0000000000000000000000000000000000000000000000000000
34250,0,1,1263239569,Mon 11 Jan 2010 19:52:49 GMT,30103860,486594666,1,5080592338,00000000164700ceb44add44d99b01861212d508280512c622623d1b60ab38d5,00000000d86a0000000000000000000000000000000000000000000000000000
34260,0,1,1263245134,Mon 11 Jan 2010 21:25:34 GMT,4382709,486594666,1,5080592338,0000000021f511e5e9e7b5455461ba5e8db2f6a843bccd3f6770b7efe4f2300c,00000000d86a0000000000000000000000000000000000000000000000000000
34270,0,1,1263249045,Mon 11 Jan 2010 22:30:45 GMT,46827738,486594666,1,5080592338,00000000bc69aad77ccb17a76cc004758252cd2484d4faff1280ee923f205b40,00000000d86a0000000000000000000000000000000000000000000000000000
34280,0,1,1263254102,Mon 11 Jan 2010 23:55:02 GMT,178927168,486589480,1,5605284704,000000004ab17a317917b0d4262b6167c8c20c53c7c80af31d513b040b17bc43,00000000c4280000000000000000000000000000000000000000000000000000
34290,0,1,1263261126,Tue 12 Jan 2010 01:52:06 GMT,123457223,486589480,1,5605284704,00000000a8d693cedfdbffb65d706fd0a701936848b2e329056ba00bdd57da68,00000000c4280000000000000000000000000000000000000000000000000000
34300,0,1,1263268297,Tue 12 Jan 2010 03:51:37 GMT,4071938330,486589480,1,5605284704,00000000bdbd1d920a7bc1a34acd616c708878bf675150a09f417b3932f3ff33,00000000c4280000000000000000000000000000000000000000000000000000
34310,0,1,1263271837,Tue 12 Jan 2010 04:50:37 GMT,4188076544,486589480,1,5605284704,000000006d96fd2637c92884cd2d73bdc0a4350d983f24fd9224eead3f170be3,00000000c4280000000000000000000000000000000000000000000000000000
34320,0,1,1263275808,Tue 12 Jan 2010 05:56:48 GMT,102687571,486589480,1,5605284704,000000000f373684c31e233337f776407bc816e9f7980aa17a7203b33e170b54,00000000c4280000000000000000000000000000000000000000000000000000
34330,0,1,1263282922,Tue 12 Jan 2010 07:55:22 GMT,34452053,486589480,1,5605284704,00000000a24671230f6f5277cfa576d3d9c91b4b2c2bc9e00d2f8f488e5b3a81,00000000c4280000000000000000000000000000000000000000000000000000
34340,0,1,1263288281,Tue 12 Jan 2010 09:24:41 GMT,546796068,486589480,1,5605284704,0000000031f44004444543ed104503c602f2ac8a481bc5ad69659846146121b2,00000000c4280000000000000000000000000000000000000000000000000000
34350,0,1,1263292929,Tue 12 Jan 2010 10:42:09 GMT,324206615,486589480,1,5605284704,00000000582ac67aa42bf6446cbc53afac0cbf276fa34647d7c3c9d7fa53c1bc,00000000c4280000000000000000000000000000000000000000000000000000
34360,0,1,1263296810,Tue 12 Jan 2010 11:46:50 GMT,23523507,486589480,1,5605284704,0000000080e5adb9378fd7bc32bc30c68d082a5c676bf8afe5f57d4c373e7eb8,00000000c4280000000000000000000000000000000000000000000000000000
34370,0,1,1263301267,Tue 12 Jan 2010 13:01:07 GMT,166393714,486589480,1,5605284704,0000000016fa7afb592a8068f7c822dec5ad90ba94150553fcc9c2651f82c424,00000000c4280000000000000000000000000000000000000000000000000000
34380,0,1,1263307035,Tue 12 Jan 2010 14:37:15 GMT,17635860,486589480,1,5605284704,00000000b7b410c04b6b6344aa9b0a05843a69c46f84449a918e559e3e4650a9,00000000c4280000000000000000000000000000000000000000000000000000
34390,0,1,1263312289,Tue 12 Jan 2010 16:04:49 GMT,1704112919,486589480,1,5605284704,000000003eb6006ee2c5016feb1e9ecb4c3338008db2b9d3a46f3f40c1ffa662,00000000c4280000000000000000000000000000000000000000000000000000
34400,0,1,1263318501,Tue 12 Jan 2010 17:48:21 GMT,268729712,486589480,1,5605284704,000000002931e91b9fcea63ee137c8a87885717820e655075cc30db128d7d915,00000000c4280000000000000000000000000000000000000000000000000000
34410,0,1,1263325910,Tue 12 Jan 2010 19:51:50 GMT,63642447,486589480,1,5605284704,000000001d861dbf70ac038c0443a2c5e83ecfbb3f6cd21ab9e58dbabecc8cc7,00000000c4280000000000000000000000000000000000000000000000000000
34420,0,1,1263330016,Tue 12 Jan 2010 21:00:16 GMT,97674880,486589480,1,5605284704,000000008d0a032fa6c80c1305bfa7f09a0eeef0b3fe72c10a2cc601ed755b2f,00000000c4280000000000000000000000000000000000000000000000000000
34430,0,1,1263333491,Tue 12 Jan 2010 21:58:11 GMT,111172070,486589480,1,5605284704,000000004f288a256abf40544eb7e5b14a83ad3c62caf324936b171d22ff5b75,00000000c4280000000000000000000000000000000000000000000000000000
34440,0,1,1263339869,Tue 12 Jan 2010 23:44:29 GMT,625181959,486589480,1,5605284704,00000000c0cdb09bf1ef2ed8fa2270489e1d655db48140104578ff41154c8cb2,00000000c4280000000000000000000000000000000000000000000000000000
34450,0,1,1263344312,Wed 13 Jan 2010 00:58:32 GMT,16679825,486589480,1,5605284704,000000002a912c5fd5dc9f681f1f709423c376255c021b34bc9e77b897d21159,00000000c4280000000000000000000000000000000000000000000000000000
34460,0,1,1263348890,Wed 13 Jan 2010 02:14:50 GMT,64646630,486589480,1,5605284704,00000000642bd221503615bef02242158e511e09dbfac83267d9f32ee6a0c2a4,00000000c4280000000000000000000000000000000000000000000000000000
34470,0,1,1263352333,Wed 13 Jan 2010 03:12:13 GMT,4210970889,486589480,1,5605284704,000000000c577d354583cfed82dfbb95cbcbf22a4f3f87beb00e729f76cd6361,00000000c4280000000000000000000000000000000000000000000000000000
34480,0,1,1263356066,Wed 13 Jan 2010 04:14:26 GMT,128972656,486589480,1,5605284704,000000007b071a6e87dc5789894203ff9b2ae3d29453ae85512175f5c8e505ca,00000000c4280000000000000000000000000000000000000000000000000000
34490,0,1,1263361942,Wed 13 Jan 2010 05:52:22 GMT,72290260,486589480,1,5605284704,000000004b5ac4bb5eb54fd1635ab6f001df8260b536d59fc74f505d867efbd9,00000000c4280000000000000000000000000000000000000000000000000000
34500,0,1,1263367040,Wed 13 Jan 2010 07:17:20 GMT,180453800,486589480,1,5605284704,000000003a8f21d5801b0fb5df97039e675ea86f81a256cb4a1917d86ab90b77,00000000c4280000000000000000000000000000000000000000000000000000
34510,0,1,1263374157,Wed 13 Jan 2010 09:15:57 GMT,1668469248,486589480,1,5605284704,0000000009df2cae337c0e0e15cf0eb086223dd45a11de02dbe06cbe36aa0863,00000000c4280000000000000000000000000000000000000000000000000000
34520,0,1,1263382449,Wed 13 Jan 2010 11:34:09 GMT,137129473,486589480,1,5605284704,00000000734ba76a715f1a315927fb2a9d9484902f6cda9081079ba15e51acc9,00000000c4280000000000000000000000000000000000000000000000000000
34530,0,1,1263390310,Wed 13 Jan 2010 13:45:10 GMT,373176859,486589480,1,5605284704,0000000015f09c67055597cc2b7c30371a930c2db4dadf031db91fe47c7f10c8,00000000c4280000000000000000000000000000000000000000000000000000
34540,0,1,1263397318,Wed 13 Jan 2010 15:41:58 GMT,3182476309,486589480,1,5605284704,0000000042e963e83b8fd2a95b7462797e40118b59b14877fcf648dc6e89648a,00000000c4280000000000000000000000000000000000000000000000000000
34550,0,1,1263401153,Wed 13 Jan 2010 16:45:53 GMT,171465749,486589480,1,5605284704,00000000a46f3f5750ee5eb469388e568cc68ae3dcf818dc1ecc204fdf792f58,00000000c4280000000000000000000000000000000000000000000000000000
34560,0,2,1263404825,Wed 13 Jan 2010 17:47:05 GMT,1825250,486589480,1,5605284704,000000001915903de68176ee32c83c203fa5c08c3d7bb53ac6dcd39b59ef97a1,00000000c4280000000000000000000000000000000000000000000000000000
34580,0,1,1263416235,Wed 13 Jan 2010 20:57:15 GMT,41602082,486589480,1,5605284704,000000000605984fa47a2a00742304362a0b6b41cb0422e8b27d1b9314f6a812,00000000c4280000000000000000000000000000000000000000000000000000
34590,0,1,1263421433,Wed 13 Jan 2010 22:23:53 GMT,614918660,486589480,1,5605284704,00000000870066c3d9d819a8bea6368cee3f7870856b18f844457c5c36bff230,00000000c4280000000000000000000000000000000000000000000000000000
34600,0,1,1263425094,Wed 13 Jan 2010 23:24:54 GMT,15809334,486589480,1,5605284704,0000000039d9333ed254d909bf87a2d31f45b3613473c42c2e5f36dfd354ce9b,00000000c4280000000000000000000000000000000000000000000000000000
34610,0,1,1263431753,Thu 14 Jan 2010 01:15:53 GMT,233440449,486589480,1,5605284704,000000007bf2934512aaa7d8fcc4c2ef30b4d14e1d364a8600d2d92f7e68a84d,00000000c4280000000000000000000000000000000000000000000000000000
34620,0,1,1263438374,Thu 14 Jan 2010 03:06:14 GMT,4018723863,486589480,1,5605284704,0000000070340a84eff9172a31b88b3473a1bc04eebd5a577a196caaa48dc88a,00000000c4280000000000000000000000000000000000000000000000000000
34630,0,1,1263442019,Thu 14 Jan 2010 04:06:59 GMT,1018099479,486589480,1,5605284704,00000000a2c1ef8905795b93f92d467f64d344bafbe7593758535146e386e9b5,00000000c4280000000000000000000000000000000000000000000000000000
34640,0,1,1263451962,Thu 14 Jan 2010 06:52:42 GMT,3934693657,486589480,1,5605284704,000000005868730ee7a82c8beb97e1d21fef8b617d0037bfe64d7f44e69bf4cc,00000000c4280000000000000000000000000000000000000000000000000000
